"","year","month","day","prcp","Precp","Runoff","IR.det"
"2692",2010,6,"1",17,33.9,2.9,0.002
"2693",2010,6,"1",17,33.9,0.6,0.001
"2694",2010,6,"1",17,33.9,1.2,0.001
"2695",2010,6,"1",17,33.9,0.1,0
"2696",2010,6,"1",17,33.9,1.2,0.001
"2697",2010,6,"1",17,33.9,2.7,0.002
"2698",2010,6,"1",17,33.9,0.5,0
"2699",2010,6,"1",17,33.9,3.2,0.003
"2700",2010,6,"1",17,33.9,3.9,0.003
"2701",2010,6,"1",17,33.9,1.9,0.002
"2702",2010,6,"1",17,33.9,0.8,0.001
"2703",2010,6,"10",11,21,0,0
"2704",2010,6,"10",11,21,0,0
"2705",2010,6,"10",11,21,0.1,0
"2706",2010,6,"10",11,21,0,0
"2707",2010,6,"10",11,21,0.1,0
"2708",2010,6,"10",11,21,0,0
"2709",2010,6,"10",11,21,0.1,0
"2710",2010,6,"10",11,21,0,0
"2711",2010,6,"10",11,21,0,0
"2712",2010,6,"10",11,21,0,0
"2713",2010,6,"10",11,21,0.1,0
"2714",2010,6,"10",11,21,0,0
"2715",2010,6,"10",11,21,0,0
"2716",2010,6,"10",11,21,0,0
"2717",2010,6,"10",11,21,0,0
"2718",2010,6,"12",21,39.1,9.4,0.011
"2719",2010,6,"12",21,39.1,9.5,0.011
"2720",2010,6,"12",21,39.1,8.8,0.01
"2721",2010,6,"12",21,39.1,8.3,0.009
"2722",2010,6,"12",21,39.1,9.2,0.011
"2723",2010,6,"12",21,39.1,9.5,0.011
"2724",2010,6,"12",21,39.1,9,0.014
"2725",2010,6,"12",21,39.1,8.9,0.01
"2726",2010,6,"12",21,39.1,8.8,0.01
"2727",2010,6,"12",21,39.1,9.3,0.011
"2728",2010,6,"12",21,39.1,9.7,0.011
"2729",2010,6,"12",21,39.1,9.3,0.014
"2730",2010,6,"12",21,39.1,8.6,0.009
"2731",2010,6,"12",21,39.1,8.7,0.013
"2732",2010,6,"12",21,39.1,8.9,0.01
"2733",2010,6,"12",21,39.1,9,0.014
"2734",2010,6,"12",21,39.1,9,0.01
"2735",2010,6,"12",21,39.1,8.7,0.01
"2736",2010,6,"12",21,39.1,9.7,0.015
"2737",2010,6,"12",21,39.1,9.2,0.011
"2738",2010,6,"12",21,39.1,9.7,0.011
"2739",2010,6,"12",21,39.1,4.6,0.005
"2740",2010,6,"12",21,39.1,9.7,0.011
"2741",2010,6,"12",21,39.1,9.8,0.015
"2742",2010,6,"12",21,39.1,8.5,0.009
"2743",2010,6,"12",21,39.1,9.8,0.01
"2744",2010,6,"12",21,39.1,8.9,0.01
"2745",2010,6,"12",21,39.1,9.6,0.011
"2746",2010,6,"12",21,39.1,9.1,0.011
"2747",2010,6,"12",21,39.1,9.4,0.011
"2748",2010,6,"12",21,39.1,8.1,0.009
"2749",2010,6,"12",21,39.1,9.8,0.01
"2750",2010,6,"12",21,39.1,9,0.01
"2751",2010,6,"12",21,39.1,9.5,0.014
"2752",2010,6,"12",21,39.1,8.7,0.013
"2753",2010,6,"12",21,39.1,8.7,0.01
"2754",2010,6,"13",13,22.3,7.5,0.004
"2755",2010,6,"13",13,22.3,5.5,0.004
"2756",2010,6,"13",13,22.3,7.5,0.004
"2757",2010,6,"13",13,22.3,7.7,0.004
"2758",2010,6,"13",13,22.3,7.7,0.004
"2759",2010,6,"13",13,22.3,5.4,0.004
"2760",2010,6,"13",13,22.3,7.5,0.004
"2761",2010,6,"13",13,22.3,7.8,0.004
"2762",2010,6,"13",13,22.3,6.6,0.005
"2763",2010,6,"13",13,22.3,7.9,0.004
"2764",2010,6,"13",13,22.3,7.6,0.004
"2765",2010,6,"13",13,22.3,5.5,0.004
"2766",2010,6,"13",13,22.3,6.5,0.004
"2767",2010,6,"13",13,22.3,7.8,0.004
"2768",2010,6,"13",13,22.3,7.6,0.004
"2769",2010,6,"13",13,22.3,7.8,0.004
"2770",2010,6,"13",13,22.3,7.8,0.004
"2771",2010,6,"13",13,22.3,7,0.004
"2772",2010,6,"13",13,22.3,8,0.004
"2773",2010,6,"13",13,22.3,7.7,0.004
"2774",2010,6,"13",13,22.3,6.6,0.004
"2775",2010,6,"13",13,22.3,6.9,0.004
"2776",2010,6,"13",13,22.3,10.2,0.005
"2777",2010,6,"13",13,22.3,5.6,0.004
"2778",2010,6,"13",13,22.3,6.8,0.004
"2779",2010,6,"13",13,22.3,7.9,0.004
"2780",2010,6,"13",13,22.3,7.2,0.004
"2781",2010,6,"13",13,22.3,7.8,0.004
"2782",2010,6,"13",13,22.3,10.7,0.005
"2783",2010,6,"13",13,22.3,11,0.005
"2784",2010,6,"13",13,22.3,7.9,0.004
"2785",2010,6,"13",13,22.3,5.2,0.004
"2786",2010,6,"13",13,22.3,5.6,0.004
"2787",2010,6,"13",13,22.3,6.5,0.004
"2788",2010,6,"13",13,22.3,5.2,0.004
"2789",2010,6,"13",13,22.3,6.9,0.004
"2790",2010,6,"14",8,13.3,3.5,0.001
"2791",2010,6,"14",8,13.3,2.6,0
"2792",2010,6,"14",8,13.3,3.3,0.001
"2793",2010,6,"14",8,13.3,1.2,0
"2794",2010,6,"14",8,13.3,2.6,0
"2795",2010,6,"14",8,13.3,3.3,0.001
"2796",2010,6,"14",8,13.3,3.4,0.001
"2797",2010,6,"14",8,13.3,2.7,0
"2798",2010,6,"14",8,13.3,2.6,0
"2799",2010,6,"14",8,13.3,3.6,0.001
"2800",2010,6,"14",8,13.3,3,0.001
"2801",2010,6,"14",8,13.3,2.6,0
"2802",2010,6,"14",8,13.3,2.2,0
"2803",2010,6,"14",8,13.3,3,0.001
"2804",2010,6,"14",8,13.3,3,0.001
"2805",2010,6,"14",8,13.3,2.6,0
"2806",2010,6,"14",8,13.3,2.8,0
"2807",2010,6,"14",8,13.3,2.7,0
"2808",2010,6,"14",8,13.3,2.6,0
"2809",2010,6,"14",8,13.3,1.2,0
"2810",2010,6,"14",8,13.3,5.3,0.001
"2811",2010,6,"14",8,13.3,4.4,0.001
"2812",2010,6,"14",8,13.3,3.2,0.001
"2813",2010,6,"14",8,13.3,5.3,0.001
"2814",2010,6,"14",8,13.3,2.8,0
"2815",2010,6,"14",8,13.3,2.6,0
"2816",2010,6,"14",8,13.3,0.6,0
"2817",2010,6,"14",8,13.3,3.3,0.001
"2818",2010,6,"18",12,22.9,2,0.001
"2819",2010,6,"18",12,22.9,1.2,0.001
"2820",2010,6,"18",12,22.9,2.3,0.001
"2821",2010,6,"18",12,22.9,1.9,0.001
"2822",2010,6,"18",12,22.9,1.3,0.001
"2823",2010,6,"18",12,22.9,0.9,0
"2824",2010,6,"18",12,22.9,1.9,0.001
"2825",2010,6,"18",12,22.9,0.6,0
"2826",2010,6,"18",12,22.9,1.9,0.001
"2827",2010,6,"18",12,22.9,1.3,0.001
"2828",2010,6,"18",12,22.9,0.8,0
"2829",2010,6,"18",12,22.9,2.3,0.001
"2830",2010,6,"18",12,22.9,0.4,0
"2831",2010,6,"18",12,22.9,2.4,0.001
"2832",2010,6,"18",12,22.9,0.9,0.001
"2833",2010,6,"18",12,22.9,0.8,0
"2834",2010,6,"18",12,22.9,1.4,0.001
"2835",2010,6,"18",12,22.9,1,0.001
"2836",2010,6,"18",12,22.9,1.4,0.001
"2837",2010,6,"18",12,22.9,0.7,0.001
"2838",2010,6,"18",12,22.9,1.5,0.001
"2839",2010,6,"18",12,22.9,2.4,0.001
"2840",2010,6,"18",12,22.9,2.3,0.001
"2841",2010,6,"18",12,22.9,1.4,0.001
"2842",2010,6,"18",12,22.9,0.6,0
"2843",2010,6,"18",12,22.9,0.9,0.001
"2844",2010,6,"18",12,22.9,0.4,0
"2845",2010,6,"18",12,22.9,1.7,0.001
"2846",2010,6,"18",12,22.9,0.6,0
"2847",2010,6,"18",12,22.9,0.2,0
"2848",2010,6,"18",12,22.9,1.2,0.001
"2849",2010,6,"18",12,22.9,1.8,0.001
"2850",2010,6,"18",12,22.9,0.9,0.001
"2851",2010,6,"18",12,22.9,1.8,0.001
"2852",2010,6,"18",12,22.9,0.7,0
"2853",2010,6,"18",12,22.9,0.3,0
"2854",2010,6,"23",17,30.5,8.7,0.008
"2855",2010,6,"23",17,30.5,9.4,0.009
"2856",2010,6,"23",17,30.5,9.2,0.009
"2857",2010,6,"23",17,30.5,9.8,0.01
"2858",2010,6,"23",17,30.5,9.4,0.01
"2859",2010,6,"23",17,30.5,9,0.009
"2860",2010,6,"23",17,30.5,9.3,0.009
"2861",2010,6,"23",17,30.5,9.9,0.01
"2862",2010,6,"23",17,30.5,8.9,0.008
"2863",2010,6,"23",17,30.5,8.3,0.013
"2864",2010,6,"23",17,30.5,8.4,0.013
"2865",2010,6,"23",17,30.5,8.9,0.009
"2866",2010,6,"23",17,30.5,8.4,0.012
"2867",2010,6,"23",17,30.5,9.1,0.009
"2868",2010,6,"23",17,30.5,9.5,0.01
"2869",2010,6,"23",17,30.5,8.3,0.012
"2870",2010,6,"23",17,30.5,5.3,0.005
"2871",2010,6,"23",17,30.5,10,0.01
"2872",2010,6,"23",17,30.5,8.2,0.013
"2873",2010,6,"23",17,30.5,10,0.01
"2874",2010,6,"23",17,30.5,10,0.01
"2875",2010,6,"23",17,30.5,10,0.01
"2876",2010,6,"23",17,30.5,9.8,0.01
"2877",2010,6,"23",17,30.5,10.2,0.01
"2878",2010,6,"23",17,30.5,10.1,0.01
"2879",2010,6,"23",17,30.5,10.1,0.009
"2880",2010,6,"23",17,30.5,9,0.009
"2881",2010,6,"23",17,30.5,8.5,0.008
"2882",2010,6,"23",17,30.5,7.5,0.012
"2883",2010,6,"23",17,30.5,8.1,0.013
"2884",2010,6,"23",17,30.5,7.6,0.012
"2885",2010,6,"23",17,30.5,9.8,0.01
"2886",2010,6,"23",17,30.5,10.1,0.009
"2887",2010,6,"23",17,30.5,9.7,0.01
"2888",2010,6,"23",17,30.5,9.7,0.01
"2889",2010,6,"23",17,30.5,8.2,0.008
"2890",2010,6,"26",21,39.2,5.4,0.005
"2891",2010,6,"26",21,39.2,4.6,0.004
"2892",2010,6,"26",21,39.2,4.3,0.003
"2893",2010,6,"26",21,39.2,5.3,0.005
"2894",2010,6,"26",21,39.2,5,0.004
"2895",2010,6,"26",21,39.2,5.3,0.005
"2896",2010,6,"26",21,39.2,4.4,0.004
"2897",2010,6,"26",21,39.2,2.1,0.002
"2898",2010,6,"26",21,39.2,4.4,0.004
"2899",2010,6,"26",21,39.2,1.5,0.001
"2900",2010,6,"26",21,39.2,0.9,0.001
"2901",2010,6,"26",21,39.2,4.5,0.004
"2902",2010,6,"26",21,39.2,1.1,0.001
"2903",2010,6,"26",21,39.2,4.1,0.004
"2904",2010,6,"26",21,39.2,5.1,0.004
"2905",2010,6,"26",21,39.2,4.8,0.004
"2906",2010,6,"26",21,39.2,2.2,0.003
"2907",2010,6,"26",21,39.2,2.2,0.002
"2908",2010,6,"26",21,39.2,5.2,0.004
"2909",2010,6,"26",21,39.2,4.6,0.004
"2910",2010,6,"26",21,39.2,4.8,0.004
"2911",2010,6,"26",21,39.2,5.1,0.004
"2912",2010,6,"26",21,39.2,5.1,0.004
"2913",2010,6,"26",21,39.2,4.5,0.004
"2914",2010,6,"26",21,39.2,0.8,0.001
"2915",2010,6,"26",21,39.2,1.5,0.001
"2916",2010,6,"26",21,39.2,4.8,0.004
"2917",2010,6,"26",21,39.2,6.6,0.005
"2918",2010,6,"26",21,39.2,4,0.004
"2919",2010,6,"26",21,39.2,6.4,0.003
"2920",2010,6,"26",21,39.2,4.4,0.004
"2921",2010,6,"26",21,39.2,6.3,0.003
"2922",2010,6,"26",21,39.2,4.5,0.005
"2923",2010,6,"26",21,39.2,1.8,0.002
"2924",2010,6,"26",21,39.2,0.4,0
"2925",2010,6,"26",21,39.2,0.4,0.001
"2926",2010,6,"27",12,25.4,13.4,0.016
"2927",2010,6,"27",12,25.4,13.7,0.005
"2928",2010,6,"27",12,25.4,13.7,0.005
"2929",2010,6,"27",12,25.4,8.1,0.019
"2930",2010,6,"27",12,25.4,9.2,0.02
"2931",2010,6,"27",12,25.4,13.7,0.005
"2932",2010,6,"27",12,25.4,13.8,0.006
"2933",2010,6,"27",12,25.4,13.8,0.005
"2934",2010,6,"27",12,25.4,9,0.019
"2935",2010,6,"27",12,25.4,13.4,0.016
"2936",2010,6,"27",12,25.4,13.5,0.016
"2937",2010,6,"27",12,25.4,9,0.019
"2938",2010,6,"27",12,25.4,14.4,0.005
"2939",2010,6,"27",12,25.4,13.7,0.005
"2940",2010,6,"27",12,25.4,12.6,0.013
"2941",2010,6,"27",12,25.4,13.7,0.005
"2942",2010,6,"27",12,25.4,12.6,0.013
"2943",2010,6,"27",12,25.4,13.8,0.005
"2944",2010,6,"27",12,25.4,9.1,0.019
"2945",2010,6,"27",12,25.4,13.8,0.005
"2946",2010,6,"27",12,25.4,13.4,0.016
"2947",2010,6,"27",12,25.4,13.8,0.006
"2948",2010,6,"27",12,25.4,13.8,0.006
"2949",2010,6,"27",12,25.4,13.8,0.005
"2950",2010,6,"27",12,25.4,7.8,0.018
"2951",2010,6,"27",12,25.4,12.6,0.013
"2952",2010,6,"27",12,25.4,13.8,0.005
"2953",2010,6,"27",12,25.4,13.8,0.005
"2954",2010,6,"27",12,25.4,13.8,0.005
"2955",2010,6,"27",12,25.4,7.7,0.018
"2956",2010,6,"27",12,25.4,13.1,0.015
"2957",2010,6,"27",12,25.4,14.4,0.005
"2958",2010,6,"27",12,25.4,9,0.019
"2959",2010,6,"27",12,25.4,13.8,0.006
"2960",2010,6,"27",12,25.4,13.4,0.016
"2961",2010,6,"27",12,25.4,13.8,0.005
"2962",2010,6,"4",10,19.1,2.1,0.002
"2963",2010,6,"4",10,19.1,2.8,0.002
"2964",2010,6,"4",10,19.1,1.6,0.001
"2965",2010,6,"4",10,19.1,2.8,0.002
"2966",2010,6,"4",10,19.1,3.2,0.002
"2967",2010,6,"4",10,19.1,3.5,0.003
"2968",2010,6,"4",10,19.1,0.4,0
"2969",2010,6,"4",10,19.1,2.2,0.002
"2970",2010,6,"4",10,19.1,1.2,0.001
"2971",2010,6,"4",10,19.1,1.6,0.001
"2972",2010,6,"4",10,19.1,2.4,0.002
"2973",2010,6,"4",10,19.1,1.8,0.001
"2974",2010,6,"4",10,19.1,2.4,0.002
"2975",2010,6,"4",10,19.1,3.6,0.003
"2976",2010,6,"4",10,19.1,0.9,0.001
"2977",2010,6,"4",10,19.1,3.4,0.002
"2978",2010,6,"4",10,19.1,2.2,0.001
"2979",2010,6,"4",10,19.1,3.3,0.002
"2980",2010,6,"4",10,19.1,1.9,0.001
"2981",2010,6,"4",10,19.1,1.5,0.001
"2982",2010,6,"4",10,19.1,1.1,0.001
"2983",2010,6,"4",10,19.1,1.4,0.001
"2984",2010,6,"4",10,19.1,1.6,0.001
"2985",2010,6,"4",10,19.1,1.7,0.001
"2986",2010,6,"4",10,19.1,1.7,0.001
"2987",2010,6,"4",10,19.1,3.2,0.002
"2988",2010,6,"4",10,19.1,3.3,0.002
"2989",2010,6,"4",10,19.1,3.1,0.002
"2990",2010,6,"4",10,19.1,2.3,0.002
"2991",2010,6,"4",10,19.1,3.5,0.003
"2992",2010,6,"4",10,19.1,3.1,0.002
"2993",2010,6,"4",10,19.1,0.9,0.001
"2994",2010,6,"4",10,19.1,3,0.002
"2995",2010,6,"4",10,19.1,2.6,0.002
"2996",2010,6,"4",10,19.1,1.5,0.001
"2997",2010,6,"4",10,19.1,2.8,0.002
"2998",2010,6,"5",11,20.3,1,0
"2999",2010,6,"5",11,20.3,2,0.001
"3000",2010,6,"5",11,20.3,0.6,0
"3001",2010,6,"5",11,20.3,1.2,0.001
"3002",2010,6,"5",11,20.3,1.7,0.001
"3003",2010,6,"5",11,20.3,1.9,0.001
"3004",2010,6,"5",11,20.3,1.9,0.001
"3005",2010,6,"5",11,20.3,0.9,0
"3006",2010,6,"5",11,20.3,1.4,0.001
"3007",2010,6,"5",11,20.3,0.4,0
"3008",2010,6,"5",11,20.3,0.7,0
"3009",2010,6,"5",11,20.3,1.3,0
"3010",2010,6,"5",11,20.3,1.2,0
"3011",2010,6,"5",11,20.3,1.1,0.001
"3012",2010,6,"5",11,20.3,0.8,0
"3013",2010,6,"5",11,20.3,0.9,0
"3014",2010,6,"5",11,20.3,1.6,0.001
"3015",2010,6,"5",11,20.3,0.5,0
"3016",2010,6,"5",11,20.3,0.6,0
"3017",2010,6,"5",11,20.3,0.9,0
"3018",2010,6,"5",11,20.3,0.8,0
"3019",2010,6,"5",11,20.3,1.2,0
"3020",2010,6,"5",11,20.3,1.3,0.001
"3021",2010,6,"5",11,20.3,0.7,0
"3022",2010,6,"5",11,20.3,1.1,0
"3023",2010,6,"5",11,20.3,2,0.001
"3024",2010,6,"5",11,20.3,0.8,0
"3025",2010,6,"5",11,20.3,0.4,0
"3026",2010,6,"5",11,20.3,1.2,0.001
"3027",2010,6,"5",11,20.3,1.7,0.001
"3028",2010,6,"5",11,20.3,1.9,0.001
"3029",2010,6,"5",11,20.3,1,0
"3030",2010,6,"5",11,20.3,1.1,0
"3031",2010,6,"5",11,20.3,0.4,0
"3032",2010,6,"5",11,20.3,0.5,0
"3033",2010,6,"5",11,20.3,0.2,0
"3034",2010,6,"8",7,11.5,0,0
"3035",2010,6,"8",7,11.5,0,0
"3036",2010,7,"12",7,14,0.7,0.001
"3037",2010,7,"12",7,14,0.4,0.001
"3038",2010,7,"12",7,14,1.5,0.002
"3039",2010,7,"12",7,14,0.4,0
"3040",2010,7,"12",7,14,1.8,0.002
"3041",2010,7,"12",7,14,0.6,0.001
"3042",2010,7,"12",7,14,1.1,0.001
"3043",2010,7,"12",7,14,0.2,0
"3044",2010,7,"12",7,14,0.4,0
"3045",2010,7,"12",7,14,2.4,0.002
"3046",2010,7,"12",7,14,0.2,0
"3047",2010,7,"12",7,14,0.8,0.001
"3048",2010,7,"12",7,14,1,0.001
"3049",2010,7,"12",7,14,1.3,0.001
"3050",2010,7,"12",7,14,1.1,0.001
"3051",2010,7,"12",7,14,0.5,0
"3052",2010,7,"12",7,14,0.6,0.001
"3053",2010,7,"12",7,14,0.2,0
"3054",2010,7,"12",7,14,1.2,0.001
"3055",2010,7,"12",7,14,0.7,0.001
"3056",2010,7,"12",7,14,0.1,0
"3057",2010,7,"12",7,14,1.3,0.001
"3058",2010,7,"12",7,14,1.5,0.002
"3059",2010,7,"12",7,14,0.2,0
"3060",2010,7,"12",7,14,0.5,0.001
"3061",2010,7,"12",7,14,1.1,0.001
"3062",2010,7,"12",7,14,1.3,0.001
"3063",2010,7,"12",7,14,0.7,0.001
"3064",2010,7,"12",7,14,0.3,0
"3065",2010,7,"12",7,14,1.2,0.001
"3066",2010,7,"12",7,14,0.3,0
"3067",2010,7,"12",7,14,2.4,0.002
"3068",2010,7,"12",7,14,1.7,0.002
"3069",2010,7,"12",7,14,2.6,0.003
"3070",2010,7,"12",7,14,0.1,0
"3071",2010,7,"12",7,14,2,0.002
"3072",2010,7,"18",25,42.3,14.8,0.023
"3073",2010,7,"18",25,42.3,14.2,0.029
"3074",2010,7,"18",25,42.3,13,0.025
"3075",2010,7,"18",25,42.3,14,0.037
"3076",2010,7,"18",25,42.3,14.1,0.025
"3077",2010,7,"18",25,42.3,13.7,0.028
"3078",2010,7,"18",25,42.3,14,0.037
"3079",2010,7,"18",25,42.3,8.6,0.016
"3080",2010,7,"18",25,42.3,13.9,0.037
"3081",2010,7,"18",25,42.3,14.3,0.027
"3082",2010,7,"18",25,42.3,14,0.028
"3083",2010,7,"18",25,42.3,13.9,0.037
"3084",2010,7,"18",25,42.3,13.8,0.028
"3085",2010,7,"18",25,42.3,14.2,0.029
"3086",2010,7,"18",25,42.3,14.8,0.023
"3087",2010,7,"18",25,42.3,13.4,0.026
"3088",2010,7,"18",25,42.3,13.2,0.025
"3089",2010,7,"18",25,42.3,13.9,0.025
"3090",2010,7,"18",25,42.3,14.2,0.029
"3091",2010,7,"18",25,42.3,13.6,0.036
"3092",2010,7,"18",25,42.3,14.1,0.024
"3093",2010,7,"18",25,42.3,14.2,0.024
"3094",2010,7,"18",25,42.3,13.9,0.028
"3095",2010,7,"18",25,42.3,13.9,0.028
"3096",2010,7,"18",25,42.3,14,0.028
"3097",2010,7,"18",25,42.3,12.9,0.024
"3098",2010,7,"18",25,42.3,13.8,0.028
"3099",2010,7,"18",25,42.3,14,0.028
"3100",2010,7,"18",25,42.3,13.1,0.035
"3101",2010,7,"18",25,42.3,13.9,0.037
"3102",2010,7,"18",25,42.3,14.1,0.029
"3103",2010,7,"18",25,42.3,14.5,0.025
"3104",2010,7,"18",25,42.3,13.3,0.025
"3105",2010,7,"18",25,42.3,13.1,0.034
"3106",2010,7,"18",25,42.3,14.2,0.029
"3107",2010,7,"18",25,42.3,13.7,0.028
"3108",2010,7,"19",9,15.4,0.2,0
"3109",2010,7,"19",9,15.4,0.2,0
"3110",2010,7,"19",9,15.4,0,0
"3111",2010,7,"19",9,15.4,0,0
"3112",2010,7,"19",9,15.4,0,0
"3113",2010,7,"19",9,15.4,0,0
"3114",2010,7,"19",9,15.4,0,0
"3115",2010,7,"19",9,15.4,0.1,0
"3116",2010,7,"19",9,15.4,0.2,0
"3117",2010,7,"19",9,15.4,0.2,0
"3118",2010,7,"19",9,15.4,0,0
"3119",2010,7,"19",9,15.4,0.1,0
"3120",2010,7,"19",9,15.4,0.2,0
"3121",2010,7,"19",9,15.4,0,0
"3122",2010,7,"19",9,15.4,0,0
"3123",2010,7,"19",9,15.4,0,0
"3124",2010,7,"19",9,15.4,0,0
"3125",2010,7,"19",9,15.4,0,0
"3126",2010,7,"19",9,15.4,0.3,0
"3127",2010,7,"19",9,15.4,0.1,0
"3128",2010,7,"19",9,15.4,0.1,0
"3129",2010,7,"19",9,15.4,0,0
"3130",2010,7,"19",9,15.4,0,0
"3131",2010,7,"19",9,15.4,0,0
"3132",2010,7,"19",9,15.4,0.1,0
"3133",2010,7,"19",9,15.4,0.1,0
"3134",2010,7,"19",9,15.4,0,0
"3135",2010,7,"23",12,21.7,0.1,0
"3136",2010,7,"23",12,21.7,0.9,0.001
"3137",2010,7,"23",12,21.7,1,0.001
"3138",2010,7,"23",12,21.7,0.7,0.001
"3139",2010,7,"23",12,21.7,0.4,0
"3140",2010,7,"23",12,21.7,0.3,0
"3141",2010,7,"23",12,21.7,0.7,0.001
"3142",2010,7,"23",12,21.7,1.1,0.001
"3143",2010,7,"23",12,21.7,0.8,0.001
"3144",2010,7,"23",12,21.7,0.5,0.001
"3145",2010,7,"23",12,21.7,0.4,0
"3146",2010,7,"23",12,21.7,1.3,0.001
"3147",2010,7,"23",12,21.7,0.8,0.001
"3148",2010,7,"23",12,21.7,0.4,0
"3149",2010,7,"23",12,21.7,0.9,0.001
"3150",2010,7,"23",12,21.7,1.1,0.001
"3151",2010,7,"23",12,21.7,0.6,0.001
"3152",2010,7,"23",12,21.7,0.2,0
"3153",2010,7,"23",12,21.7,0.7,0.001
"3154",2010,7,"23",12,21.7,0.7,0.001
"3155",2010,7,"23",12,21.7,0.4,0
"3156",2010,7,"23",12,21.7,0.6,0.001
"3157",2010,7,"23",12,21.7,0.6,0.001
"3158",2010,7,"23",12,21.7,0.4,0
"3159",2010,7,"23",12,21.7,0.3,0
"3160",2010,7,"23",12,21.7,0.4,0
"3161",2010,7,"23",12,21.7,0.5,0.001
"3162",2010,7,"23",12,21.7,0.4,0
"3163",2010,7,"23",12,21.7,0.3,0
"3164",2010,7,"23",12,21.7,0.8,0.001
"3165",2010,7,"23",12,21.7,1.1,0.001
"3166",2010,7,"23",12,21.7,0.3,0
"3167",2010,7,"23",12,21.7,0.6,0.001
"3168",2010,7,"23",12,21.7,0.7,0.001
"3169",2010,7,"23",12,21.7,0.5,0.001
"3170",2010,7,"23",12,21.7,0.2,0
"3171",2010,7,"30",16,28.1,1.6,0.002
"3172",2010,7,"30",16,28.1,3.3,0.002
"3173",2010,7,"30",16,28.1,2.6,0.002
"3174",2010,7,"30",16,28.1,1.6,0.001
"3175",2010,7,"30",16,28.1,0.2,0
"3176",2010,7,"30",16,28.1,2.6,0.002
"3177",2010,7,"30",16,28.1,2.6,0.004
"3178",2010,7,"30",16,28.1,1.6,0.002
"3179",2010,7,"30",16,28.1,2.9,0.002
"3180",2010,7,"30",16,28.1,3.1,0.002
"3181",2010,7,"30",16,28.1,3.6,0.002
"3182",2010,7,"30",16,28.1,2.6,0.002
"3183",2010,7,"30",16,28.1,2.6,0.003
"3184",2010,7,"30",16,28.1,2.6,0.002
"3185",2010,7,"30",16,28.1,1.3,0.002
"3186",2010,7,"30",16,28.1,3.7,0.002
"3187",2010,7,"30",16,28.1,3.1,0.002
"3188",2010,7,"30",16,28.1,3.3,0.002
"3189",2010,7,"30",16,28.1,3.3,0.002
"3190",2010,7,"30",16,28.1,1.7,0.001
"3191",2010,7,"30",16,28.1,2.8,0.002
"3192",2010,7,"30",16,28.1,1.1,0.001
"3193",2010,7,"30",16,28.1,1.9,0.002
"3194",2010,7,"30",16,28.1,2.8,0.002
"3195",2010,7,"30",16,28.1,0.9,0.001
"3196",2010,7,"30",16,28.1,2.5,0.002
"3197",2010,7,"30",16,28.1,1,0.001
"3198",2010,7,"30",16,28.1,1.3,0.002
"3199",2010,7,"30",16,28.1,1.8,0.002
"3200",2010,7,"30",16,28.1,0.6,0.001
"3201",2010,7,"30",16,28.1,3.6,0.002
"3202",2010,7,"30",16,28.1,1.1,0.001
"3203",2010,7,"30",16,28.1,2.1,0.001
"3204",2010,7,"30",16,28.1,2.3,0.003
"3205",2010,7,"30",16,28.1,2.4,0.002
"3206",2010,7,"30",16,28.1,1.6,0.001
"3207",2010,7,"7",23,45,6.3,0.007
"3208",2010,7,"7",23,45,10.6,0.008
"3209",2010,7,"7",23,45,11.9,0.01
"3210",2010,7,"7",23,45,7,0.007
"3211",2010,7,"7",23,45,12.1,0.01
"3212",2010,7,"7",23,45,10.5,0.008
"3213",2010,7,"7",23,45,10.9,0.009
"3214",2010,7,"7",23,45,12.9,0.01
"3215",2010,7,"7",23,45,10.4,0.009
"3216",2010,7,"7",23,45,11.9,0.01
"3217",2010,7,"7",23,45,5.7,0.006
"3218",2010,7,"7",23,45,6.4,0.007
"3219",2010,7,"7",23,45,12,0.01
"3220",2010,7,"7",23,45,6.8,0.007
"3221",2010,7,"7",23,45,12.1,0.01
"3222",2010,7,"7",23,45,11.8,0.01
"3223",2010,7,"7",23,45,12.1,0.01
"3224",2010,7,"7",23,45,12.2,0.01
"3225",2010,7,"7",23,45,11.9,0.01
"3226",2010,7,"7",23,45,12,0.01
"3227",2010,7,"7",23,45,10.4,0.009
"3228",2010,7,"7",23,45,10.4,0.009
"3229",2010,7,"7",23,45,12.2,0.01
"3230",2010,7,"7",23,45,12.1,0.01
"3231",2010,7,"7",23,45,5.7,0.006
"3232",2010,7,"7",23,45,10.7,0.008
"3233",2010,7,"7",23,45,12.1,0.01
"3234",2010,7,"7",23,45,5.5,0.006
"3235",2010,7,"7",23,45,12.9,0.01
"3236",2010,7,"7",23,45,12,0.01
"3237",2010,7,"7",23,45,10.1,0.008
"3238",2010,7,"7",23,45,10.5,0.008
"3239",2010,7,"7",23,45,5.7,0.006
"3240",2010,7,"7",23,45,11.9,0.01
"3241",2010,7,"7",23,45,12.2,0.01
"3242",2010,7,"7",23,45,12.1,0.01
"3243",2010,8,"10",45,81.6,72.9,0.044
"3244",2010,8,"10",45,81.6,72.2,0.049
"3245",2010,8,"10",45,81.6,72.3,0.049
"3246",2010,8,"10",45,81.6,72.3,0.049
"3247",2010,8,"10",45,81.6,72.2,0.049
"3248",2010,8,"10",45,81.6,61.8,0.076
"3249",2010,8,"10",45,81.6,61.9,0.073
