"Year","Above Average","Below Average","Precipitation"
40,0,-5.222661290322591,-0.05266129032258249
40.25,0,-4.726332192784554
40.5,0,-4.045075512102805
40.75,0,-3.361611720530952
41,0,-2.858661290322594,-7.0426612903225845
41.25,0,-2.6720424853270615
41.5,0,-2.749964735776583
41.75,0,-2.993735263499115
42,0,-3.304661290322592,-5.082661290322584
42.25,0,-3.5912781078427507
42.5,0,-3.7910332867264103
42.75,0,-3.8486024674081563
43,0,-3.7086612903225955,3.7373387096774167
43.25,0,-3.3396253252374954
43.5,0,-2.8048698592533476
43.75,0,-2.1915101088038256
44,0,-1.586661290322592,-8.082661290322584
44.25,0,-1.0708133331428336
44.5,0,-0.6979550181957599
44.75,0,-0.5154498393121045
45,0,-0.5706612903225974,-2.072661290322582
45.25,0,-0.8719015841267357
45.5,0,-1.2712778098991713
45.75,0,-1.5818457758833162
46,0,-1.6166612903225932,3.567338709677415
46.25,0,-1.2501105722857915
46.5,0,-0.6019014841431307
46.75,0.14692770090979934,0
47,0.8153387096774054,0,-0.00266129032258533
47.25,1.2612198813343198,0
47.5,1.4981660045361167,0
47.75,1.578698480308553,0
48,1.5553387096774074,0,-1.4926612903225838
48.25,1.4778570550129118,0
48.5,1.385019724063099,0
48.75,1.3128418859204345,0
49,1.2973387096774047,0,4.077338709677413
49.25,1.3611966566784517,0
49.5,1.4737873572759241,0
49.75,1.5911537340741404,0
50,1.6693387096774046,0,1.6273387096774172
50.25,1.6713260763376994,0
50.5,1.5878631048976217,0
50.75,1.4166379358474401,0
51,1.1553387096774017,0,2.277338709677416
51.25,0.8062187960351821,0
51.5,0.3897924811980076,0
51.75,0,-0.06886071939946703
52,0,-0.544661290322594,1.857338709677414
52.25,0,-1.0041690024139918
52.5,0,-1.3805007716252362
52.75,0,-1.5984128001851623
53,0,-1.5826612903225943,-4.062661290322584
53.25,0,-1.296791778314784
53.5,0,-0.8595071366326295
53.75,0,-0.4282995717954634
54,0,-0.1606612903225937,-4.4226612903225835
54.25,0,-0.17144412626244332
54.5,0,-0.4049384237798108
54.75,0,-0.7627941545685637
55,0,-1.1466612903225943,-3.562661290322584
55.25,0,-1.4693994585710008
55.5,0,-1.6887069101837078
55.75,0,-1.7734915518658596
56,0,-1.6926612903225973,9.387338709677415
56.25,0,-1.4369570313891273
56.5,0,-1.0844516774209367
56.75,0,-0.7350511299035745
57,0,-0.48866129032259664,-3.072661290322582
57.25,0,-0.4321776578080687
57.5,0,-0.6004541220681325
57.75,0,-1.0153341704554215
58,0,-1.6986612903225975,-6.7926612903225845
58.25,0,-2.636081329314166
58.5,0,-3.668449576242118
58.75,0,-4.600423680210309
59,0,-5.236661290322598,1.597338709677416
59.25,0,-5.443027266870846
59.5,0,-5.330215314898975
59.75,0,-5.070126350638915
60,0,-4.834661290322593,-9.612661290322585
60.25,0,-4.754308595138021
60.5,0,-4.7939069060975505
60.75,0,-4.876882409169596
61,0,-4.9266612903225955,-8.302661290322582
61.25,0,-4.880737344512628
61.5,0,-4.732874802646393
61.75,0,-4.490905504618265
62,0,-4.162661290322596,-1.062661290322584
62.25,0,-3.753647268747045
62.5,0,-3.2600616252524475
62.75,0,-2.675775814292919
63,0,-1.9946612903225969,-7.252661290322585
63.25,0,-1.2296413224347695
63.5,0,-0.4698464382793972
63.75,0.1765410198543691,0
64,0.6013387096773997,0,5.417338709677416
64.25,0.7367760665505259,0
64.5,0.6767296364344588,0
64.75,0.5554877429398601,0
65,0.5073387096774056,0,1.2273387096774186
65.25,0.6218505642970698,0
65.5,0.8097101506060085,0
65.75,0.9368840164506338,0
66,0.8693387096774003,0,4.677338709677414
66.25,0.5284789343256051,0
66.5,0.05746201920597116,0
66.75,0,-0.34511655067795743
67,0,-0.48066129032259397,-1.532661290322583
67.25,0,-0.22576529353509045
67.5,0.2422240306345529,0
67.75,0.6707706943256255,0
68,0.8073387096774027,0,-5.442661290322583
68.25,0.47808324787916945,0
68.5,0,-0.1760758836797578
68.75,0,-0.9355277185601203
69,0,-1.5806612903225954,-1.3326612903225836
69.25,0,-1.940910439917193
69.5,0,-2.0418882378510794
69.75,0,-1.958252562020725
70,0,-1.7646612903226,7.667338709677416
70.25,0,-1.5240342301459933
70.5,0,-1.2523389068515058
70.75,0,-0.9538047752925607
71,0,-0.632661290322595,-7.262661290322583
71.25,0,-0.3043891314344265
71.5,0,-0.029473876678487443
71.75,0.12034767125539503,0
72,0.07333870967740808,0,-2.4526612903225846
72.25,0,-0.20715823605186046
72.5,0,-0.6174833283701098
72.75,0,-1.0188974016645922
73,0,-1.272661290322592,0.21733870967741353
73.25,0,-1.2775081662936714
73.5,0,-1.0820605517766282
73.75,0,-0.7724133065325667
74,0,-0.4346612903225946,2.1973387096774175
74.25,0,-0.13187059070902052
74.5,0.16500779354105788,0
74.75,0.5080516358593101,0
75,0.9493387096774129,0,0.9373387096774195
75.25,1.5133665371941731,0
75.5,2.1143116356768417,0
75.75,2.6387702711597996,0
76,2.9733387096774138,0,-3.072661290322582
76.25,3.040061699996805,0
76.5,2.902777921816053,0
76.75,2.6607745375659775,0
77,2.4133387096774115,0,4.4673387096774135
77.25,2.2342626708830977,0
77.5,2.0953589351234356,0
77.75,1.942945086640762,0
78,1.7233387096774067,0,10.337338709677418
78.25,1.4053886245352771,0
78.5,1.048068595754657,0
78.75,0.7328836239354075,0
79,0.5413387096774045,0,-0.6026612903225832
79.25,0.520683839040224,0
79.5,0.5811489399223575,0
79.75,0.5987089256820184,0
80,0.44933870967741285,0,-2.5126612903225833
80.25,0.05575202736827123,0
80.5,0,-0.47238209737962933
80.75,0,-0.9786558185990124
81,0,-1.3066612903225945,-8.982661290322582
81.25,0,-1.3488159404488584
81.5,0,-1.1928382923393883
81.75,0,-0.9752721432215168
82,0,-0.8326612903225943,4.00733870967742
82.25,0,-0.8591435075083922
82.5,0,-0.979232475198387
82.75,0,-1.0750358504504902
83,0,-1.0286612903225922,1.557338709677417
83.25,0,-0.7579527714531302
83.5,0,-0.3236995488026153
83.75,0.17757280308790513,0
84,0.6493387096774086,0,1.7673387096774178
84.25,1.0155181013853536,0
84.5,1.2818129284732933,0
84.75,1.474370646163294,0
85,1.6193387096774075,0,-3.4926612903225838
85.25,1.740506373976153,0
85.5,1.852230092973869,0
85.75,1.9665081203233612,0
86,2.0953387096774136,0,-0.5926612903225852
86.25,2.244676160774489,0
86.5,2.3962989576956844,0
86.75,2.5259416306077256,0
87,2.6093387096774165,0,8.857338709677414
87.25,2.6382587409903806,0
87.5,2.668606334307917,0
87.75,2.772320115310194,0
88,3.0213387096774156,0,3.9373387096774195
88.25,3.4515711333284926,0
88.5,3.9548079631371706,0
88.75,4.386810166215987,0
89,4.603338709677416,0,4.337338709677418
89.25,4.498520233760175,0
89.5,4.11994407120789,0
89.75,3.5535652278903527,0
90,2.88533870967742,0,-1.432661290322585
90.25,2.1850364396953026,0
90.5,1.4576980100957968,0
90.75,0.6921799302870966,0
91,0,-0.12266129032258988,7.317338709677415
91.25,0,-0.9740712344768738
91.5,0,-1.75370385352657
91.75,0,-2.3293151909742704
92,0,-2.5686612903225843,0.2673387096774178
92.25,0,-2.394156743723318
92.5,0,-1.9468503379250421
92.75,0,-1.4224494083255408
93,0,-1.0166612903225882,-11.102661290322583
93.25,0,-0.877613282565374
93.5,0,-0.9631125367087776
93.75,0,-1.183386167659087
94,0,-1.4486612903225868,-7.892661290322582
94.25,0,-1.6631078679507034
94.5,0,-1.7066672571753756
94.75,0,-1.4532236629736452
95,0,-0.7766612903225827,6.327338709677413
95.25,0.3838270124326826,0
95.5,1.8278138234747558,0
95.75,3.289563077618162,0
96,4.503338709677415,0,5.157338709677418
96.25,5.264519576284464,0
96.5,5.61294422134084,0
96.75,5.649566110565509,0
97,5.475338709677423,0,3.6273387096774172
97.25,5.182720690493987,0
97.5,4.830191549226392,0
97.75,4.467735988184323,0
98,4.145338709677418,0,15.297338709677419
98.25,3.8985049198041395,0
98.5,3.704821839818109,0
98.75,3.5273971947617255,0
99,3.3293387096774154,0,-3.032661290322583
99.25,3.0790106383539637,0
99.5,2.7658033495656866,0
99.75,2.3843637408332725,0
100,1.9293387096774168,0,-0.3226612903225856
100.25,1.4110160348445007,0
100.5,0.9022470199836548,0
100.75,0.49152384996968834,0
101,0.2673387096774178,0,1.077338709677413
101.25,0.2839262303325327,0
101.5,0.45849082856420864,0
101.75,0.6739793673524801,0
102,0.8133387096774172,0,-3.3726612903225828
102.25,0.7913738018898755,0
102.5,0.6503219238240305,0
102.75,0.46427843868488594,0
103,0.30733870967741694,0,6.987338709677417
103.25,0.23861082017246105,0
103.5,0.25725373420416986,0
103.75,0.3474391359724933,0
104,0.4933387096774169,0,-0.3026612903225825
104.25,0.6670901754847662,0
104.5,0.7926953974238131,0
104.75,0.7821222754896553,0
105,0.5473387096774118,0,-2.852661290322583
105.25,0.04352948595293782,0
105.5,0,-0.6012530658349213
105.75,0,-1.2157397298666233
106,0,-1.6286612903225866,2.00733870967742
106.25,0,-1.7181758612320728
106.5,0,-1.560150876019641
106.75,0,-1.279881097958686
107,0,-1.0026612903225889,-3.102661290322583
107.25,0,-0.8311375329601773
107.5,0,-0.777361172022033
107.75,0,-0.830734870234167
108,0,-0.9806612903225869,-3.8926612903225823
108.25,0,-1.2022417488627397
108.5,0,-1.4133721778277497
108.75,0,-1.517647163040177
109,0,-1.4186612903225857,2.827338709677413
109.25,0,-1.0476757135243915
109.5,0,-0.4466178586024938
109.75,0.31491828045936643,0
110,1.1673387096774164,0,-2.7426612903225838
110.25,2.039789361024795,0
110.5,2.8563758703022017,0
110.75,3.5399437992672063,0
111,4.01333870967742,0,-0.18266129032258505
111.25,4.2384567774897235,0
111.5,4.333396635458222,0
111.75,4.455307530536317,0
112,4.761338709677425,0,9.827338709677413
112.25,5.35604078708085,0
112.5,6.133569845929458,0
112.75,6.935483336652069,0
113,7.603338709677423,0,10.337338709677418
113.25,8.00563108225144,0
113.5,8.118606238888475,0
113.75,7.945447630919972,0
114,7.489338709677426,0,6.567338709677415
114.25,6.772685891977929,0
114.5,5.894787456581206,0
114.75,4.974164647732586,0
115,4.12933870967742,0,11.467338709677414
115.25,3.456251357901351,0
115.5,2.9605261928512334,0
115.75,2.6252072862142057,0
116,2.4333387096774217,0,-0.7526612903225853
116.25,2.3614034344811685,0
116.5,2.359640030078374,0
116.75,2.3717259654751004,0
117,2.341338709677423,0,-6.972661290322584
117.25,2.2335421622385,0
117.5,2.0989459448998176,0
117.75,2.0095461099499445,0
118,2.037338709677421,0,1.857338709677414
118.25,2.231366424629357,0
118.5,2.5488584483868877,0
118.75,2.9240906027896827,0
119,3.2913387096774187,0,6.107338709677414
119.25,3.604805647308602,0
119.5,3.8984025196171643,0
119.75,4.225967486955845,0
120,4.64133870967742,0,9.947338709677418
120.25,5.175099494200737,0
120.5,5.76481373120901,0
120.75,6.3247904574514635,0
121,6.769338709677413,0,5.517338709677418
121.25,7.032383321452919,0
121.5,7.126312313611329,0
121.75,7.08312950380278,0
122,6.934838709677415,0,-0.2226612903225842
122.25,6.713443748885389,0
122.5,6.450948439076832,0
122.75,6.179356597901901,0
123,5.930672043010745,0,12.497338709677415
123.25,5.7368985920535,0
123.5,5.630040062680308,0
123.75,5.64210027254132,0
124,0,0
